id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
120487,Garden Bungalow with the Possums,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,97,3,87,2021-08-24,1.14,2,251,6,
133617,Life style on the Beach 豪华的海边生活,646383,Hannah,,Port Phillip,-37.84298,144.94148,Private room,90,3,14,2016-03-13,0.18,2,179,0,
136510,Private Room,668249,Shirley,,Moonee Valley,-37.78133,144.93863,Private room,48,1,10,2018-09-23,0.21,1,0,0,
144236,"Lux Apartment, Australian Open",699180,Pete And Liz,,Melbourne,-37.84305,144.97908,Private room,268,2,0,,,1,365,0,
150729,"Fabulous Fitzroy, gorgeous Gertrude St.   No Ikea!",376675,Ramona,,Yarra,-37.80518,144.9805,Private room,90,2,581,2020-03-15,4.78,2,65,4,
157427,"Stone's Throw Studio, Belgrave",717024,Margaret,,Yarra Ranges,-37.90605,145.35069,Entire home/apt,163,1,42,2020-12-25,1.03,2,343,6,
161033,Healesville Yarra Valley Cottage,770883,Karen,,Yarra Ranges,-37.63282,145.49766,Entire home/apt,95,2,245,2021-05-23,1.97,1,106,8,
161404,"Handy Location, 5Beds, 3bath, 10km to CBD, Austin",772011,Alice,,Banyule,-37.75773,145.03833,Entire home/apt,132,4,40,2021-07-14,0.80,1,70,8,
163077,Elwood CHIC 1BR+WALK TO VILLAGE+WIFI,50121,The A2C Team,,Port Phillip,-37.8786,144.9913,Entire home/apt,89,3,59,2019-09-29,0.48,10,0,0,
173426,Beautiful Northcote home with heart -close to city,804527,Tania,,Darebin,-37.76434,144.98624,Private room,40,1,18,2017-03-24,0.14,1,0,0,
189293,A POP-UP BEDROOM NEAR CITY AND AIRPORT,182833,Diana,,Darebin,-37.69879,145.00193,Private room,35,2,1,2017-05-07,0.02,2,0,0,
209073,Luxury Melbourne City Apartment,1029900,Oscar,,Melbourne,-37.8171,144.97676,Entire home/apt,180,7,21,2017-01-29,0.18,1,365,0,
210568,"Carnarvon, Armadale/St KldaE/Caulfl",1038237,Ian,,Glen Eira,-37.86717,145.02877,Private room,60,3,22,2018-10-03,0.85,2,78,0,
213348,Large room in quiet Victorian home,689924,Adrian,,Port Phillip,-37.8587,144.98785,Private room,90,3,3,2018-03-25,0.05,1,365,0,
214565,Warm and inviting cottage in the North East,1107678,Helen,,Banyule,-37.7137,145.1238,Private room,40,1,0,,,1,0,0,
229430,ROOM IN MODERN TOWNHOUSE Melbourne,1198300,Daniela,,Boroondara,-37.8317,145.04922,Private room,49,2,23,2012-05-04,0.27,1,0,0,
230790,Clarelee - Belgrave Accommodation,1197236,Clarelee,,Yarra Ranges,-37.90514,145.35261,Entire home/apt,564,2,77,2020-02-08,0.92,2,316,1,
232088,VERY QUIET  2 Bedrooms  2 Bathrooms BIG Kitchen,1214242,Mal,,Moreland,-37.71096,144.9518,Entire home/apt,149,2,21,2020-03-08,0.44,8,310,0,
232812,Parkland apartment on edge of CBD,950667,Rosemary,,Melbourne,-37.78398,144.9574,Entire home/apt,190,2,8,2018-02-28,0.07,1,0,0,
240410,Beautifully Appointed Apt - Central,1260586,Neil,,Melbourne,-37.80455,144.95113,Entire home/apt,135,2,78,2016-04-18,0.69,1,306,2,
244872,Cool spot near chapel st!,605990,Jenny,,Stonnington,-37.85068,145.00858,Private room,73,1,0,,,1,365,0,
244952,Treehouse apartment in Fitzroy,287730,Rebecca,,Yarra,-37.80428,144.97916,Entire home/apt,76,5,287,2019-12-13,2.61,1,190,6,
247140,Self Contained Apartment (CBD Edge),1296115,Fiona,,Melbourne,-37.81574,144.97683,Entire home/apt,225,3,83,2019-02-25,1.19,1,359,3,
248235,Gorgeous home with pool. Central location!!,1300846,Ayelet,,Glen Eira,-37.86543,145.01735,Entire home/apt,620,4,14,2021-01-09,0.13,1,140,2,
251354,Inner city Warehouse Garden of Eden,1318256,Elana,,Stonnington,-37.85925,145.02346,Entire home/apt,223,1,8,2015-02-23,0.08,1,89,1,
251965,Private room in Elwood,725136,Nathan,,Port Phillip,-37.87833,144.98824,Entire home/apt,244,1,0,,,1,0,0,
256186,Collingwood 2 bedrm Warehouse Apt,1344893,Hoang And Michael,,Yarra,-37.80237,144.9835,Entire home/apt,105,6,166,2021-04-09,2.14,1,328,11,
263871,In The Heart Of The City- Melbourne,1384456,Eliisa,,Melbourne,-37.8169,144.96057,Entire home/apt,131,7,42,2019-07-21,1.24,1,365,1,
268525,Home 20mins (CBD) near Box Hill (private home),1179603,Anita,,Whitehorse,-37.8129,145.14081,Private room,62,14,0,,,1,270,0,
268620,nice room,1407948,Richard,,Melton,-37.73994,144.73881,Private room,72,1,0,,,1,365,0,
268849,"Unique, Intimately Styled South Yarra Sanctuary",1408673,Little Journey,,Stonnington,-37.83663,144.99344,Entire home/apt,120,1,594,2020-04-13,9.19,3,0,71,
277605,Angelus Retreat @ Mount Dandenong,1448773,Margaret Jiin,,Yarra Ranges,-37.9056,145.39525,Entire home/apt,270,2,14,2021-03-08,0.12,2,242,1,
280698,Elwood SPACIOUS OPEN PLAN EXEC 2BR+PARKING+WIFI+AC,50121,The A2C Team,,Port Phillip,-37.87322,144.98937,Entire home/apt,169,3,62,2019-06-21,1.73,10,0,0,
283257,sunlit studio down a quiet laneway,1475619,Lulu,,Yarra,-37.80582,144.98078,Entire home/apt,140,3,129,2019-09-09,1.59,1,265,0,
284210,Fitzroyalty - stylish and central,1480426,Kate,,Yarra,-37.79951,144.97948,Entire home/apt,245,2,34,2018-07-02,0.37,1,0,0,
289467,The Suite @ Angelus Retreat,1448773,Margaret Jiin,,Yarra Ranges,-37.90546,145.39447,Entire home/apt,270,2,5,2016-09-14,0.06,2,362,1,
297350,"Best, west of Melbourne-Wifi & Spa1",1533260,Ryan,,Brimbank,-37.78374,144.75729,Private room,47,1,280,2019-12-09,2.56,6,365,0,
300679,Comfy room in Oakleigh South Melbourne,1505279,Julie,,Kingston,-37.94,145.09679,Private room,35,2,66,2017-04-25,0.57,1,295,3,
309093,Savour 180-Degree Urban Views at a Triple Level Loft,1349266,Adam + Caro,,Yarra,-37.81967,144.99957,Entire home/apt,245,2,24,2019-09-24,0.69,1,0,0,
313648,"(1) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.81362,144.98665,Entire home/apt,95,6,51,2014-07-12,0.44,6,59,4,
315513,"Best, west of Melbourne-Wifi & spa2",1533260,Ryan,,Brimbank,-37.78374,144.75728,Private room,50,1,100,2020-02-10,0.91,6,0,0,
317239,Inner City Home-6 stops by train to Melbourne CBD,1628602,Jacqueline,,Hobsons Bay,-37.82964,144.87163,Private room,95,3,0,,,1,365,0,
323280,Classic Victorian Armadale Home :) Victorian House,1608157,Fay,,Stonnington,-37.85996,145.02119,Private room,68,1,46,2015-10-18,0.55,3,365,0,
334891,Attractive room in leafy Deepdene,1705701,Veruschka,,Boroondara,-37.81288,145.06382,Private room,85,1,4,2019-02-23,0.05,1,365,0,
363060,SUNLIT Kitchen/Vegie Garden/CLEAN,1835097,Rovielle,,Wyndham,-37.84545,144.71638,Private room,70,3,0,,,1,365,0,
363278,Fitzroy: Tiny stone cottage,1835785,Alan,,Yarra,-37.80283,144.98305,Private room,70,1,272,2019-01-04,2.87,1,322,12,
381690,Renovated Art Deco fully furnished,1914257,Shelly,,Port Phillip,-37.86226,144.99778,Entire home/apt,95,7,40,2019-05-27,0.36,1,320,3,
386252,"Room for rent, townhouse in Kew",381584,F,,Boroondara,-37.80873,145.03904,Shared room,100,30,0,,,1,365,0,
394600,Quiet one-bedroom apartment,485320,Julie,,Moreland,-37.76925,144.95275,Entire home/apt,115,2,257,2021-04-18,3.49,1,288,26,
403876,Luxurious Self Contained Pool House,2014143,Abby,,Stonnington,-37.84133,145.03635,Entire home/apt,105,6,256,2019-11-07,2.62,1,52,16,
405515,"PRIVATE UNIT Dble bed   Kitch, own bathroom",1214242,Mal,,Moreland,-37.71145,144.95273,Entire home/apt,89,2,5,2013-05-16,0.04,8,310,0,
406997,Spacious Rm for you or couple 2/43,2027601,Bill,,Stonnington,-37.88426,145.06133,Private room,35,14,62,2020-01-01,0.70,8,86,2,
415272,"Great location! Easy access to CBD, Aus. Open.",228082,Mem,,Boroondara,-37.84503,145.05399,Private room,50,2,1,2019-05-11,0.03,1,0,0,
419490,Very Large 2 Bdrm Apt in Melbourne!,2068905,Victoria,,Moonee Valley,-37.7853,144.9271,Entire home/apt,150,7,3,2016-07-30,0.03,1,0,0,
433779,Room with private courtyard 7,2027601,Bill,,Stonnington,-37.88427,145.06139,Private room,36,21,54,2020-11-30,0.48,8,154,1,
438849,Grand Old Victorian Hawthorn Home,2180044,Ian,,Boroondara,-37.82334,145.05813,Entire home/apt,200,10,4,2014-01-05,0.05,1,0,0,
438899,Uber-Cool Loft-South Melbourne-Wkly&Mthly Pricing,1777499,Belinda,,Port Phillip,-37.835,144.96252,Entire home/apt,200,2,203,2019-01-01,2.43,1,315,10,
448025,Straw and Earth room in Eco home,2225077,Paul,,Moreland,-37.73723,144.93402,Private room,45,1,25,2018-08-31,0.27,5,178,0,
449585,Need Luxury Homebase in Melbourne 1,2232579,Nola,,Boroondara,-37.80425,145.05153,Private room,100,1,29,2017-11-08,0.47,3,252,0,
453940,Corner room - Private & Lovely Balwyn Nth Home,2255480,Jessica,,Boroondara,-37.79331,145.07888,Private room,40,1,5,2021-10-30,0.20,5,13,3,
456950,St Kilda Bay Views,2271938,Harry,,Port Phillip,-37.85487,144.98223,Entire home/apt,291,5,3,2016-02-15,0.03,1,365,0,
464528,BOUTIQUE STAYS – Zinc Views - 501,760849,Boutique Stays Accommodation Group,,Port Phillip,-37.84318,144.94016,Entire home/apt,403,3,5,2021-05-15,0.07,61,335,1,
464612,Point Cook Homestay with Private Bathroom,2309055,KC And Serena,,Wyndham,-37.90042,144.72496,Private room,49,3,64,2021-07-01,0.73,2,364,2,
466494,BOUTIQUE STAYS - Victorian Vogue,760849,Boutique Stays Accommodation Group,,Yarra,-37.81788,145.00865,Entire home/apt,654,3,8,2021-06-18,0.11,61,363,1,
479281,BOUTIQUE STAYS - Brighton Rose,760849,Boutique Stays Accommodation Group,,Bayside,-37.90925,144.98976,Entire home/apt,368,5,5,2021-01-24,0.10,61,358,1,
479333,BOUTIQUE STAYS - Clifton Park,760849,Boutique Stays Accommodation Group,,Yarra,-37.78706,145.00282,Entire home/apt,443,3,15,2021-10-15,0.19,61,363,2,
479472,BOUTIQUE STAYS - Sandyside 2,760849,Boutique Stays Accommodation Group,,Bayside,-37.95301,145.01149,Entire home/apt,403,3,8,2016-10-21,0.30,61,363,2,
479736,Belsize Garden Apartment St Kilda,223256,Barbara,,Port Phillip,-37.87032,144.99627,Entire home/apt,161,2,72,2016-12-14,1.16,1,326,11,
483719,Quiet Studio Next to Train Station,9082,Dennis,,Banyule,-37.74209,145.06541,Private room,60,2,27,2014-01-18,0.24,1,365,0,
484148,Point Cook Homestay with Private Bathroom-2,2309055,KC And Serena,,Wyndham,-37.89963,144.72637,Private room,48,4,24,2016-10-02,0.28,2,364,0,
488819,Brunswick St at your doorstep,1583912,Dave,,Yarra,-37.80345,144.97621,Entire home/apt,155,4,3,2015-11-15,0.03,1,0,0,
492022,BOUTIQUE STAYS – Sandy Haven A,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,443,3,9,2021-07-26,0.23,61,337,3,
492071,BOUTIQUE STAYS - Sandy Haven C,760849,Boutique Stays Accommodation Group,,Bayside,-37.94771,145.00322,Entire home/apt,495,3,11,2021-02-12,0.13,61,363,3,
506491,"Relax! Private, Stylish Loft & Spa!",2496901,Maureen,,Whitehorse,-37.8433,145.13555,Private room,70,2,74,2016-07-19,0.97,1,302,3,
508586,Beautiful Ensuite - convenient & private room,2255480,Jessica,,Boroondara,-37.79374,145.08465,Private room,45,1,10,2021-01-08,0.48,5,362,1,
508590,"Sunlit, Cosy Room in Convenient Location",2255480,Jessica,,Boroondara,-37.79395,145.08321,Private room,40,1,5,2021-03-20,0.11,5,362,1,
508594,"Large room - Convenient, Private & Cosy location",2255480,Jessica,,Boroondara,-37.79378,145.08326,Private room,40,1,10,2021-05-03,0.25,5,362,4,
509326,home away from home,2509807,Rob,,Whittlesea,-37.68273,145.02837,Private room,114,1,0,,,1,365,0,
513766,Guest room in a big house,2531069,Sanjeev,,Casey,-38.06865,145.33427,Private room,70,1,0,,,1,365,0,
524570,Private room with en-suite shower  and toilet,2579341,Theresa,,Yarra Ranges,-37.65517,145.37551,Private room,80,1,164,2019-07-07,7.58,1,203,6,
529300,St Kilda 1 Bedroom Apartment,2600707,Alan,,Port Phillip,-37.86318,144.98382,Entire home/apt,75,1,10,2020-03-16,0.11,3,358,0,
529321,St Kilda Studio in Redan St,2600707,Alan,,Port Phillip,-37.86066,144.9887,Entire home/apt,62,1,6,2015-12-07,0.06,3,338,0,
529339,Luxury Penthouse Near StKilda & CBD,2600707,Alan,,Port Phillip,-37.84475,144.96032,Private room,180,3,6,2014-03-18,0.06,3,365,0,
532347,B&B Guest House with Pool Room 1,2616259,Peter,,Glen Eira,-37.89155,145.07517,Private room,72,2,29,2018-04-12,0.41,2,364,0,
534083,///NEW YORK LIVING..IN ST KILDA STUDIO,2624960,Karen,,Port Phillip,-37.8571,144.98719,Entire home/apt,99,1,183,2017-04-29,1.80,6,11,5,
546849,Private Room with Courtyard 5/45,2027601,Bill,,Stonnington,-37.88428,145.06139,Private room,45,10,33,2012-09-17,0.32,8,154,0,
550716,"(9) City-edge 2bd apt, killer views",1612516,Haydn,,Melbourne,-37.81111,144.98176,Entire home/apt,400,7,0,,,6,0,0,
552797,Stylish Fitzroy Apartment with Cool Brick Arches,2716860,Jess And Kristy,,Yarra,-37.8047,144.97959,Entire home/apt,99,2,73,2020-03-16,3.49,1,0,0,
554087,"Fabulous house, fabulous ST KILDA",2707723,Marjolein,,Port Phillip,-37.85821,144.97428,Private room,153,2,25,2014-03-18,0.22,1,177,0,
557900,Look out over the CBD from a Boutique Flat,1700056,Rodger,,Melbourne,-37.81745,144.96457,Entire home/apt,204,3,163,2020-01-03,1.45,4,309,25,
565813,Bright & spacious home stay,2002047,Ely,,Port Phillip,-37.86353,145.00177,Private room,100,4,19,2016-02-16,0.19,1,363,0,
567486,Spacious modern studio,2792235,Sara,,Boroondara,-37.83481,145.03514,Private room,75,30,13,2019-03-13,0.12,2,363,0,
567941,"Elegant Victorian, Spacious Room",2794092,Jocelyn,,Yarra,-37.80209,144.98813,Private room,75,1,53,2018-10-28,0.73,1,364,0,
571502,Simple but clean and secure room in Carlton!,2812963,Medley,,Melbourne,-37.80707,144.96678,Private room,80,3,15,2018-02-11,0.16,5,69,0,
592162,Right in the heart of the City!,2922619,Dean,,Melbourne,-37.81694,144.95263,Entire home/apt,160,6,53,2020-03-15,0.68,2,0,0,
603007,Spacious apartment near Botanic Gardens,2705870,Lindsay,,Melbourne,-37.83022,144.98682,Private room,59,1,21,2019-11-25,0.83,1,0,0,
609602,Spacious rm for you or couple 3/43,2027601,Bill,,Stonnington,-37.88427,145.06133,Private room,35,14,38,2017-04-29,0.35,8,81,3,
621155,Picture Perfect Oasis Richmond,355966,Jas,,Yarra,-37.82101,144.99278,Entire home/apt,105,14,1,2013-09-16,0.01,3,0,0,
628156,"QS bed & PRIVATE bathroom, Gr8 WiFi, TV & Netflix",3119669,James,,Port Phillip,-37.84158,144.93794,Private room,75,3,119,2019-10-17,2.30,1,176,1,
628370,Close to Beach and City - Sleeps 4,2150180,Janine,,Port Phillip,-37.84168,144.94397,Entire home/apt,145,20,28,2017-10-18,0.25,2,199,5,
630189,Warehouse Apartment in heart of Richmond!,3132583,Alistair,,Yarra,-37.82051,144.99919,Entire home/apt,110,3,2,2019-09-15,0.07,1,127,0,
633258,Hip sun drenched Windsor apartment,440653,Rob,,Stonnington,-37.85437,144.99488,Entire home/apt,74,2,17,2013-08-29,0.15,1,0,0,
641180,Cosy Inner City Studio Apartmnt. Spacious. Quiet.,3079228,Anthony,,Moreland,-37.77542,144.96894,Entire home/apt,80,3,325,2019-03-31,6.60,1,178,14,
653384,Need luxury homebase in Melbourne 2,2232579,Nola,,Boroondara,-37.80444,145.05374,Private room,100,1,13,2018-03-25,0.16,3,252,0,
653386,Need Luxury Homebase in Melbourne 3,2232579,Nola,,Boroondara,-37.80509,145.05224,Private room,100,1,10,2018-02-20,0.12,3,252,0,
656235,"Private, self contained apartment.",3304934,John,,Monash,-37.89329,145.08205,Entire home/apt,129,5,31,2019-10-08,0.28,1,87,0,
668738,Stylish Modern Apt_St Kilda Beach,3384635,Susan,,Port Phillip,-37.85947,144.98093,Entire home/apt,120,7,11,2015-07-27,0.10,1,364,0,
671981,Sofabed in Yarraville - nice sub,3395313,Tyler,,Maribyrnong,-37.81507,144.88895,Shared room,100,1,0,,,1,365,0,
690762,Room To Let Next to Chilsom Tafe,3529788,Thomas,,Greater Dandenong,-37.97413,145.21955,Private room,80,1,1,2014-03-01,0.01,1,0,0,
692656,B&B Guest House with Pool Room 4,2616259,Peter,,Glen Eira,-37.89297,145.07552,Private room,62,2,31,2018-03-15,0.52,2,179,0,
692694,Windsor Pad with Private Courtyard,3542892,Saskia,,Stonnington,-37.8568,145.00065,Entire home/apt,165,5,68,2015-05-29,0.72,1,159,4,
712261,Charming 1930s Flat East St Kilda,738640,Chelle,,Port Phillip,-37.86928,144.99792,Entire home/apt,95,5,22,2018-03-28,0.42,1,0,1,
739896,3 Level Apartment with Rooftop!,3871035,Phil,,Moreland,-37.77056,144.97274,Entire home/apt,300,2,3,2014-01-03,0.03,1,0,0,
754134,‘COOL’ Apartment Awesome Location Melbourne CBD,3570625,Kim,,Melbourne,-37.8167,144.96608,Entire home/apt,167,5,85,2017-08-11,2.45,2,179,0,
762695,Richmond CENTRAL LOFT STYLE 1BR+PARKING+WIFI+AC,50121,The A2C Team,,Yarra,-37.81552,145.00116,Entire home/apt,99,3,78,2019-04-25,0.94,10,0,0,
768096,Immaculate  and Spacious Apartment,3506639,David,,Melbourne,-37.83368,144.9843,Entire home/apt,135,20,86,2019-01-20,1.10,2,178,0,
771720,Spacious rm for you or couple 2/45,2027601,Bill,,Glen Eira,-37.88538,145.06169,Private room,49,14,30,2016-08-05,0.72,8,356,1,
773035,Great Room In Modern Warehouse Apt,275092,Elvis,,Melbourne,-37.81732,144.95317,Private room,85,1,48,2016-12-09,0.77,1,363,0,
780196,Snug Seaside Cottage Vic. Aust.,117431,Lorraine,,Hobsons Bay,-37.87135,144.81258,Private room,45,2,132,2019-11-15,2.12,2,350,17,
780441,Prized Parkside Modern City Studio::Suit Long Stay,3377890,Bernadette,,Melbourne,-37.8068,144.96943,Entire home/apt,76,28,65,2016-05-31,1.88,2,259,2,
784043,4 Bedroom Melbourne Urban Retreat,4133993,Kim,,Banyule,-37.73071,145.08995,Entire home/apt,500,5,1,2018-05-05,0.02,4,0,0,
785116,Beach Shack..minutes to the beach..,3579354,Kelly,,Kingston,-38.02886,145.10602,Private room,150,1,0,,,1,365,0,
792570,Spacious Double-Storey Apartment,690940,Gerard,,Yarra,-37.80886,144.98457,Entire home/apt,150,3,6,2017-01-19,0.06,1,0,0,
806245,Huge bright townhouse with terrace,2792025,Jo,,Maribyrnong,-37.80257,144.89593,Entire home/apt,149,2,275,2021-08-29,2.92,1,307,26,
817054,SouthYarra Designers Delight (2br),3721646,Jen & Alex,,Stonnington,-37.83649,144.99393,Entire home/apt,178,14,34,2014-12-09,0.31,46,359,0,
828906,Family Friendly Share Home,4344982,Dimitrios & Eva,,Stonnington,-37.87986,145.08067,Private room,60,21,0,,,2,365,0,
835730,Lovely pad in funky Brunswick,971810,Sarah & Mike,,Moreland,-37.75581,144.96868,Entire home/apt,119,4,206,2020-03-25,2.84,1,146,8,
847063,Cosy 2 bedroom home!,2591026,Melissa And Fabrizio,,Darebin,-37.77813,145.02092,Entire home/apt,371,3,10,2013-03-18,0.15,3,173,0,
848793,Farm Stay - Selby- Dandenong Ranges- Cabin 1,3160757,Yvette,,Yarra Ranges,-37.91239,145.38419,Entire home/apt,57,7,18,2020-02-28,0.27,3,137,7,
853643,The Gardener's Cottage,4257468,Carolyn,,Yarra,-37.82782,145.00536,Entire home/apt,286,10,53,2021-02-19,0.70,1,0,1,
865195,Self contained Garden View Studio,606393,Barbara,,Kingston,-37.99031,145.07744,Entire home/apt,80,4,79,2020-01-02,0.83,2,284,3,
867464,Seddon (Milkbar)Apartment Melbourne,4542615,Darren & Bruce,,Maribyrnong,-37.80584,144.8983,Entire home/apt,96,2,279,2020-01-23,5.58,2,295,23,
870859,Lovely Room,4590285,Yvonne,,Whitehorse,-37.84767,145.15171,Private room,55,1,1,2018-03-25,0.02,3,365,0,
870879,LOVELY ROOM,4590285,Yvonne,,Whitehorse,-37.84848,145.15334,Private room,64,1,1,2019-03-17,0.03,3,365,0,
875444,"*Perfectly Located Functional Apt, Steps Away from Albert Park*",4621990,Chris,,Port Phillip,-37.83673,144.96811,Entire home/apt,94,3,179,2017-03-06,2.55,2,133,13,
875913,Richmond CITY EDGE COMFY 1BR+WIFI+AC,50121,The A2C Team,,Yarra,-37.82123,144.99422,Entire home/apt,89,3,78,2020-01-27,2.51,10,0,0,
881242,Beautiful home - Melbourne,2262538,Emma,,Darebin,-37.77562,145.021,Entire home/apt,150,10,15,2021-08-31,0.67,1,317,1,
887320,Queen bed 10 Mins from Melb Airport,210716,Theresa,,Brimbank,-37.7199,144.85913,Private room,49,1,44,2019-11-30,1.29,2,306,3,
887481,St Kilda Spacious Art Deco flat,4706385,Marina,,Port Phillip,-37.86364,144.97579,Private room,99,1,10,2015-01-28,0.09,1,365,0,
887782,Lovely room,4590285,Yvonne,,Whitehorse,-37.84842,145.1534,Private room,65,1,2,2016-07-21,0.04,3,365,0,
890726,St Kilda Beach Acland St Studio,2423998,Kristina,,Port Phillip,-37.86166,144.97457,Entire home/apt,110,3,223,2020-09-06,4.99,1,345,7,
892787,"(4) 1bd apt, 3 min walk from MCG",1612516,Haydn,,Melbourne,-37.8141,144.98554,Entire home/apt,100,5,51,2020-02-29,0.64,6,0,0,
895688,Comfortable home in quiet suburb,3418238,Carol,,Moonee Valley,-37.74165,144.89594,Private room,87,1,25,2019-03-23,0.24,1,365,0,
900838,New York style Loft in Melbourne,4812182,Jo,,Yarra,-37.82286,144.99065,Entire home/apt,232,803,142,2017-05-31,1.92,1,0,0,
905969,"Explore Fitzroy from Delightful, Light House",4848120,Katrina,,Yarra,-37.80535,144.97934,Entire home/apt,259,2,100,2021-06-25,3.05,4,278,14,
911079,Leigh's Place,4910818,Leigh,,Stonnington,-37.84777,144.9991,Private room,85,1,18,2018-11-17,0.20,1,87,0,
911167,Relaxing room on the Eastern side,4889343,Zoltan And Beata,,Knox,-37.93379,145.2414,Private room,55,1,116,2017-07-08,1.38,2,19,8,
920179,Caretaker's Cottage,4944974,Mr Brett,,Yarra Ranges,-37.85131,145.36311,Entire home/apt,219,2,33,2020-12-23,0.32,7,166,13,
921611,"Boutique Stylish Penthouse Apartment, Centre CBD Melbourne",3570625,Kim,,Melbourne,-37.81583,144.96628,Entire home/apt,150,30,137,2019-12-29,1.44,2,180,1,
926682,CBD Studio + Heated Rooftop Pool (I),4986236,John,,Melbourne,-37.81021,144.96405,Entire home/apt,70,14,188,2019-03-09,3.67,3,195,8,
930037,Villetta (Luxury Apartment) in heart of Carlton,5009174,Andrea,,Melbourne,-37.7952,144.96822,Entire home/apt,145,3,236,2019-10-07,2.81,1,199,3,
938088,"(3) Stylish, East Melb 1bed apt",1612516,Haydn,,Melbourne,-37.8136,144.98673,Entire home/apt,90,14,29,2018-08-03,0.41,6,90,0,
948081,A cocoon in the heart of St Kilda,5140385,Lisa,,Port Phillip,-37.86288,144.98356,Private room,75,2,63,2019-12-12,1.29,1,309,0,
952100,Central and Cosy Balcony Pad in Trendy Northcote,335130912,Ruth,,Darebin,-37.76682,144.99798,Entire home/apt,87,2,162,2020-03-17,3.70,19,178,22,
954106,Carr's Cottage Ringwood North,5181787,Judy,,Maroondah,-37.79804,145.22272,Entire home/apt,82,7,167,2019-05-27,1.69,1,262,6,
958631,Riverside Retreat #2 - Private bathroom + WiFi,5216487,Nic,,Yarra,-37.78453,145.01694,Private room,72,1,70,2019-02-13,0.86,3,365,1,
960498,"Close to City,MCG,Rod Laver Arena, Parks,Gardens",5229572,Roy,,Melbourne,-37.8171,144.97784,Entire home/apt,249,2,23,2015-10-24,0.23,3,115,0,
