id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
36483,"Stylish Studio With Kitchenette,Pool,Parking &Wifi",156910,Dave,,Ward 107,-33.8212,18.48323,Private room,550,3,37,2014-03-10,0.82,5,365,0,
36485,Stunning Studio Close To The Beach Cape Town,156910,Dave,,Ward 107,-33.81849,18.48452,Private room,550,3,27,2012-10-22,0.20,5,365,0,
36499,Lovely Garden Cottage Close To The Beach Cape Town,156910,Dave,,Ward 107,-33.81933,18.48403,Entire home/apt,550,3,31,2013-11-21,0.29,5,331,0,
44334,Purple House on Jarvis B&B,194391,Guido & Henk,,Ward 115,-33.91405,18.41575,Private room,1800,2,23,2016-03-16,0.21,2,17,0,
54730,Huge Bright Sunny 3 Bedroom 2 Bathroom in Fresnaye,253705,Michael,,Ward 54,-33.9216,18.38895,Entire home/apt,861,365,0,,,1,364,0,
60296,Apartment Cape Town,290396,Patrick,,Ward 77,-33.94067,18.41885,Entire home/apt,918,2,72,2019-12-29,1.31,1,208,0,
68882,Luxury Hout Bay Villa -  St Clair Villa,343151,Diane,,Ward 74,-34.04637,18.3656,Entire home/apt,7500,5,2,2016-01-02,0.05,2,156,0,
82212,Perfect Beachfront Apartment,404176,Gayle,,Ward 54,-33.91788,18.38626,Entire home/apt,1164,3,29,2016-08-08,0.64,6,105,1,
96036,Unique Town House -Green Point,510489,Christan,,Ward 115,-33.91113,18.40864,Entire home/apt,1760,4,19,2019-01-10,0.18,1,246,2,
97100,Cape Cottage,512746,Revere,,Ward 70,-33.88279,18.62065,Private room,900,3,0,,,1,365,0,
101292,ChicShak Self Catering Accommodation in Muizenberg,531026,Carey,,Ward 64,-34.10314,18.47446,Entire home/apt,450,1,30,2019-04-24,0.31,1,313,8,
103507,The Lion Room,539579,Antony,,Ward 77,-33.93326,18.40511,Private room,1609,2,43,2016-01-15,0.39,7,352,0,
106673,Omega 4. Wouldn't you like to safely live here?,552892,Mike,,Ward 23,-33.80488,18.46716,Entire home/apt,830,2,20,2018-09-05,0.24,3,300,0,
114218,Mid-century House with Breathtaking Views,579839,Oliver,,Ward 77,-33.93903,18.39973,Entire home/apt,6646,5,22,2020-01-11,0.26,1,49,1,
133339,Constantia Villa - Cape Town,654987,Alice,,Ward 77,-33.93541,18.40407,Private room,1000,3,90,2018-12-08,0.81,3,364,0,
141734,Windermere Quinns Holiday Home,689156,Sylvia & Dieter,,Ward 84,-34.07655,18.88112,Private room,514,6,1,2014-08-12,0.01,1,354,0,
146905,BLUE ROBIN BEACHFRONT HOLIDAY HOME,710206,Pam,,Ward 23,-33.80229,18.46014,Entire home/apt,950,7,5,2020-01-10,0.08,1,179,0,
200211,Beautiful & Cosy Ocean View Apartment - must see!,978466,Anne-Lotte,,Ward 54,-33.91546,18.39493,Entire home/apt,1221,5,99,2017-04-16,0.83,1,80,0,
218269,Spacious Heritage Cottage in the City-Safe&Cosy,255784,Don & Jaco,,Ward 115,-33.93164,18.40916,Entire home/apt,1036,4,76,2021-07-13,1.69,7,233,7,
231402,Braeside House Loft Apartment,1209960,Stuart,,Ward 115,-33.90974,18.40512,Entire home/apt,1171,3,97,2016-09-13,0.80,2,306,3,
255987,"Bellevue Manor Guest House, SEA POINT, CAPE TOWN",1345936,Gary,,Ward 54,-33.91478,18.39179,Private room,857,1,28,2020-01-03,0.63,6,365,1,
256976,Navine's Homestay - Ottery,1354282,Navine,,Ward 63,-34.00845,18.51514,Private room,300,5,2,2018-08-05,0.04,3,178,0,
263584,Sandyshores Self-Catering  Accommodation Blouberg,1383294,Sandy,,Ward 107,-33.82092,18.47877,Entire home/apt,850,2,2,2018-01-08,0.02,1,365,0,
274403,No. 1-Isasa (twin/double room),1435034,Thomas & Elke,,Ward 84,-34.09128,18.84207,Hotel room,980,1,5,2015-02-25,0.06,7,353,0,
275095,No. 4-Chameleon (self-catering unit),1435034,Thomas & Elke,,Ward 84,-34.09156,18.84217,Private room,1150,2,0,,,7,302,0,
275876,"Kloof Street Cottage, huge deck & panoramic views",1441807,Martin,,Ward 115,-33.93109,18.40717,Entire home/apt,1116,2,146,2019-05-22,1.75,1,0,0,
281316,The Lions Private Buffalo Apartment,539579,Antony,,Ward 77,-33.93099,18.40566,Entire home/apt,1815,2,20,2013-09-20,0.19,7,352,0,
282586,Cottage de la Mer with Private Terrace and Dream Pool,1384294,Patrick,,Ward 54,-33.92659,18.38326,Entire home/apt,2452,3,25,2019-10-20,0.30,1,285,2,
282606,Comfortable and pretty room with experienced hosts,77323658,Andries,,Ward 59,-33.99766,18.4682,Private room,260,2,37,2015-01-27,0.35,4,284,1,
283053,Braeside House Main Apartment,1209960,Stuart,,Ward 115,-33.90974,18.40512,Entire home/apt,1171,3,61,2017-03-03,0.53,2,299,2,
286894,SPOIL YOURSELF IN STYLE and COMFORT,1492767,Paul,,Ward 54,-33.92285,18.38273,Entire home/apt,1250,90,19,2016-06-09,0.17,2,274,0,
291205,"""Sevensleepers"" Holiday Apartment",1512563,Hanne,,Ward 71,-34.07028,18.44949,Entire home/apt,850,3,11,2020-01-03,0.11,1,359,0,
292170,"Gay-friendly, City Bowl  Cape Town",1513113,Sandra,,Ward 77,-33.9343,18.42098,Private room,350,3,5,2015-02-26,0.06,2,363,0,
298622,Stunning Sea View apt in the Cape,1539169,Diane,,Ward 61,-34.20866,18.45794,Entire home/apt,1250,2,65,2020-03-03,0.76,1,289,2,
357993,Beach View Studio with Balcony Walkout,1811942,Shannon,,Ward 54,-33.96296,18.37931,Entire home/apt,1529,2,103,2019-11-28,1.20,3,92,3,
363935,Surfers' Dream,1838554,Antje,,Ward 64,-34.10183,18.47495,Entire home/apt,1300,7,4,2020-12-30,0.05,2,4,1,
370531,Light & Fun House in Cape Town,1867661,Claudia,,Ward 57,-33.93902,18.46766,Entire home/apt,591,14,18,2021-01-04,0.81,1,280,1,
390198,Fabulous views,1952066,Rita,,Ward 54,-33.91239,18.3908,Private room,486,4,49,2021-01-05,0.68,3,269,3,
395538,5-star Penthouse with amazing views,1976676,Hiske,,Ward 115,-33.92393,18.42123,Entire home/apt,2500,5,7,2017-03-19,0.08,1,268,0,
400107,Camps Bay Villa with Mountain Views near the Beach,1997313,Shirley,,Ward 54,-33.95259,18.37952,Entire home/apt,6000,3,31,2019-08-21,0.37,7,266,0,
428550,Tristan's self catering Beach House,2130446,Heather & Tristan,,Ward 61,-34.137981,18.328871,Entire home/apt,3900,2,2,2015-04-27,0.02,3,354,0,
439185,Stylish Victorian Home close to Kloof Street,2181940,Jessica,,Ward 77,-33.93669,18.40654,Entire home/apt,6000,3,12,2016-05-26,0.11,5,312,1,
443237,Furnished apartment in Cape Town,2202209,Julia,,Ward 77,-33.93892,18.41793,Entire home/apt,1201,3,4,2013-03-01,0.05,1,365,0,
469356,Beautiful spacious cottage in upper Zwaanswyk,2256975,Diana,,Ward 71,-34.06806,18.41225,Entire home/apt,3021,2,2,2020-03-01,0.06,1,0,0,
471729,Seaview cottage in Scarborough,2339584,Gregory,,Ward 61,-34.19953,18.37765,Entire home/apt,886,2,63,2020-01-15,0.75,2,276,7,
473856,Explore Cape Town from a Cosy Apartment in a Prime Location,2349400,Katrin,,Ward 115,-33.92636,18.41459,Entire home/apt,1650,1,160,2021-01-06,1.65,4,111,4,
474596,5 bedroom holiday home to rent in Cape Town,2352753,Cindy,,Ward 58,-33.96919,18.4882,Entire home/apt,7000,7,2,2019-01-03,0.04,1,344,0,
487218,Stylish Annex Room in Popular Guest,914135,Cape Standard,,Ward 115,-33.90944,18.40349,Private room,1450,4,1,2013-04-19,0.01,6,364,0,
487232,Accommodation in Green Point,914135,Cape Standard,,Ward 115,-33.90945,18.40333,Private room,2100,2,3,2016-02-23,0.03,6,364,0,
487252,Green Point - Chic White Studio,914135,Cape Standard,,Ward 115,-33.9097,18.41156,Entire home/apt,500,3,36,2019-02-20,0.60,6,239,0,
487261,Tamboerskloof Quaint Garden Studio,914135,Cape Standard,,Ward 77,-33.92748,18.40151,Private room,480,2,5,2013-09-24,0.05,6,0,1,
498170,En-suite With Separate Entrance in Green Point,2459900,Odette,,Ward 115,-33.90783,18.4044,Private room,482,1,184,2019-12-02,2.16,2,213,7,
511147,Your Home from Home,2459900,Odette,,Ward 115,-33.90971,18.40401,Entire home/apt,1048,90,0,,,2,200,0,
511414,"Sunny + Modern with Balcony, AirCon & Wifi",2516345,Jaco,,Ward 115,-33.91659,18.41918,Entire home/apt,1594,3,4,2020-12-06,0.04,63,298,1,
512371,"Spectacular Views with AirCon, Free Wifi & Parking",2516345,Jaco,,Ward 115,-33.91576,18.42004,Entire home/apt,1594,3,12,2014-08-02,0.12,63,0,0,
514629,Modern design flat with ocean view,2534542,Tim & Diana,,Ward 77,-33.93584,18.43287,Entire home/apt,857,30,56,2020-04-06,0.60,1,308,0,
516875,"Rockwell 2bed, 2bath, Waterkant,  high floor&views",1210580,Willem,,Ward 115,-33.91501,18.41935,Entire home/apt,1600,25,72,2019-04-23,0.89,3,70,0,
518545,"CBD Loft. Free Wifi, Parking, Gym, Balcony & BBQ",2516345,Jaco,,Ward 115,-33.92285,18.4228,Entire home/apt,1889,3,4,2018-07-13,0.07,63,297,0,
518726,COLLINGWOOD STUD Entire Guest House,2552379,David,,Ward 105,-33.81074,18.62143,Private room,5950,4,3,2013-02-26,0.04,3,358,0,
518760,Outside Guest room with en suite,2552992,Felicity,,Ward 15,-34.06982,18.84836,Private room,500,1,22,2019-11-14,0.39,1,365,0,
518837,5 Kingfisher: Studio apartment with a view,2552971,Lucinda,,Ward 61,-34.13877,18.33317,Entire home/apt,625,2,27,2021-03-06,1.24,2,123,5,
537809,Near Everywhere You Want To Be. Wifi. Parking. Gym,2516345,Jaco,,Ward 115,-33.9289,18.42146,Entire home/apt,1162,3,10,2013-02-26,0.12,63,355,4,
543206,2OceansApartments Adult Only SelfCatering Studio 1,2670647,Anja & Thomas,,Ward 69,-34.12146,18.39356,Private room,980,2,3,2014-04-03,0.03,2,337,0,
553936,Modern Beach Front Apartment in Bloubergstrand,65714,John,,Ward 23,-33.81839,18.47531,Entire home/apt,1019,4,0,,,2,103,0,
562793,De Waterkant Apt. Spacious Balcony & Mountain View,2516345,Jaco,,Ward 115,-33.91815,18.42085,Entire home/apt,1889,3,17,2018-07-04,0.24,63,343,1,
563282,"City Centre Pad with AirCon, Free WiFi & Parking",2516345,Jaco,,Ward 115,-33.92103,18.42077,Entire home/apt,714,3,8,2014-01-07,0.11,63,299,0,
565844,Makai Surf Lodge Cape Town,2782178,Rik,,Ward 113,-33.83094,18.49603,Private room,771,4,4,2014-02-09,0.04,1,365,0,
576458,Bree Street Loft - City Centre,2835853,P.,,Ward 115,-33.92292,18.418,Entire home/apt,1033,2,127,2020-03-02,1.21,1,291,3,
590826,Cape Town Waterfront Apartment,2915241,Nicole,,Ward 115,-33.913,18.42489,Entire home/apt,2007,2,9,2015-06-25,0.13,4,346,0,
606963,Lovely Guesthouse with Old-Fashioned Service and Ocean View,3007248,Florian,,Ward 64,-34.12555,18.44886,Private room,961,1,60,2019-06-01,0.72,20,312,4,
613068,"Our family home, nice and cozy well",2600948,Justino,,Ward 21,-33.88132,18.63897,Entire home/apt,2800,1,0,,,1,365,0,
617238,"Stylish Apartment with Large, Covered Balcony",1852795,Jenny,,Ward 115,-33.91602,18.41923,Entire home/apt,1300,5,36,2019-10-25,0.85,3,148,2,
636290,"Colourful Loft with Free Wifi, Parking & Gym",2516345,Jaco,,Ward 115,-33.91191,18.41603,Entire home/apt,714,3,7,2017-12-01,0.11,63,267,0,
650049,"City Slicker Double Volume Loft, Awesome Table Mountain View",2824970,Claire,,Ward 115,-33.91789,18.41844,Entire home/apt,1157,4,211,2021-04-24,2.17,1,315,7,
653488,Twin Bedroom with Full bathroom,3006485,Gordon,,Ward 115,-33.91132,18.4153,Private room,910,2,8,2019-03-25,0.09,3,359,0,
659419,Self catering 3 bedrooms 3 bathrooms,3326652,Fabrizio,,Ward 4,-33.85342,18.49401,Entire home/apt,1457,1,23,2018-07-06,0.82,11,243,2,
660090,Separate entrance 2 bedrooms 2 bathrooms flat,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,1028,1,6,2021-04-18,0.11,11,244,2,
660099,One bedroom apartment,3326652,Fabrizio,,Ward 4,-33.85363,18.49401,Entire home/apt,600,1,8,2021-09-17,0.31,11,239,5,
668544,"Llandudno Beach Apartment, private and secure.",3384207,Brenda,,Ward 74,-34.00874,18.34198,Entire home/apt,3514,3,29,2019-01-06,0.42,1,311,2,
669623,Chic 3 Bedroom Townhouse,2758015,Mario,,Ward 69,-34.14169,18.35443,Entire home/apt,2950,2,10,2015-12-13,0.11,1,358,0,
670616,Bo Kaap Garden Flat (Cape Town),227103,Joy,,Ward 77,-33.9184,18.41611,Entire home/apt,841,1,47,2018-04-01,0.58,2,263,0,
672103,Magical manor house,3408518,Marc,,Ward 71,-34.04267,18.42773,Entire home/apt,5000,7,8,2016-01-09,0.07,1,337,0,
675177,Stunning Beachfront Penthouse. Spectacular Views!,2516345,Jaco,,Ward 115,-33.90081,18.40596,Entire home/apt,3958,3,18,2019-11-18,0.32,63,260,1,
678993,Bay Leaf Cottage,3455821,Gwendoline,,Ward 57,-33.93607,18.46662,Entire home/apt,842,2,45,2019-01-05,0.45,1,318,1,
686495,Perfectly positioned Bakoven home,3517753,Odette,,Ward 54,-33.96057,18.37866,Entire home/apt,6000,5,7,2015-04-12,0.10,2,350,1,
690609,"Sunny, spacious & centrally located",212014848,Ashley,,Ward 57,-33.93651051327036,18.466341332211858,Entire home/apt,700,3,141,2020-01-28,1.93,2,142,0,
697880,Private Garden Cottage,3576139,Angela,,Ward 57,-33.93562,18.44327,Entire home/apt,700,2,174,2020-02-29,1.67,3,333,0,
706632,Winelands Heaven.,3632181,Alfred,,Ward 15,-34.05592,18.85206,Private room,236,7,4,2016-12-16,0.07,1,0,0,
708351,Cape Cottage-A Home Away From Home,3642757,Jessica,,Ward 64,-34.08444,18.47744,Entire home/apt,929,2,94,2021-04-24,0.97,1,51,29,
731764,Lido Beach Front Apartment with Sea Views,3809204,Chantal,,Ward 54,-33.91953,18.38404,Entire home/apt,2200,7,8,2019-09-12,0.23,6,267,0,
731882,African Beach Studio 1 - Ocean Facing,3809204,Chantal,,Ward 115,-33.90204,18.39954,Entire home/apt,1400,3,19,2020-02-24,0.53,6,147,1,
732339,Zebra Place Self Catering Rosendal Bellville. CT,3812467,Otto,,Ward 21,-33.86673,18.64441,Entire home/apt,630,2,36,2018-01-06,0.53,3,306,4,
732409,Guinea Fowl Self Catering  Bellville. Rosendal. CT,3812467,Otto,,Ward 21,-33.8668,18.64443,Entire home/apt,600,2,44,2019-10-07,0.46,3,288,5,
736534,Enjoy a Private Room in Chartfield Guesthouse,3007248,Florian,,Ward 64,-34.12637,18.44963,Private room,1100,1,52,2018-11-28,0.76,20,340,19,
737219,Zaida's Lodge - Guest Rooms,3849182,Zaida,,Ward 60,-33.98316,18.50311,Private room,425,5,5,2015-09-30,0.05,6,365,0,
742345,Room with a View - Green Point,3886732,Koos,,Ward 115,-33.90999,18.41148,Entire home/apt,721,3,5,2021-08-08,0.19,74,162,2,
751120,Open plan family home with pool and cottage,2210731,Martin And Janis,,Ward 58,-33.98061,18.4793,Entire home/apt,1800,10,8,2020-01-06,0.08,1,8,0,
751785,Instaworthy Views. Free Parking. Walk Everywhere,2516345,Jaco,,Ward 115,-33.9242,18.42451,Entire home/apt,1050,3,13,2014-07-08,0.13,63,335,0,
753843,"Location & personality! 413 Cascades, Green Point.",3902221,Samantha,,Ward 115,-33.9096,18.41316,Entire home/apt,879,2,31,2018-02-25,0.61,1,34,0,
754780,Large and clean room in a house,3971841,John,,Ward 57,-33.93662,18.46369,Private room,3912,14,0,,,1,365,0,
757856,Grand Cape Town Amazing Space Loft,3987448,Julie,,Ward 115,-33.9263,18.41225,Entire home/apt,3821,6,89,2020-01-22,1.02,1,267,0,
759767,Woodbridge Island Townhouse in private estate.,4004504,Steven,,Ward 55,-33.88632,18.48759,Entire home/apt,1400,7,15,2021-01-05,0.18,1,353,1,
768582,Stylish and bright Sea Point 1-Bed apartment,4054512,Lizzie,,Ward 54,-33.91449,18.39401,Entire home/apt,614,5,10,2021-01-02,0.09,1,95,1,
771176,African Sun,4065747,Don,,Ward 77,-33.93986,18.42288,Entire home/apt,305,2,236,2019-12-09,2.23,1,308,8,
772431,Klipview Beach Cottage -Scarborough,4075717,Phillip And Susan,,Ward 61,-34.19873,18.376,Entire home/apt,1550,3,11,2015-08-25,0.11,1,346,0,
776601,Beautiful Heritage Home,4094560,Amelia,,Ward 77,-33.94297,18.41952,Entire home/apt,8037,7,2,2020-01-10,0.03,4,365,0,
777305,Elegant Beachfront Home. Balcony & Parking,2516345,Jaco,,Ward 23,-33.81565,18.47259,Entire home/apt,1597,3,11,2020-12-17,0.13,63,8,4,
777329,Complete Modern Living. Urban Location. Canal View,2516345,Jaco,,Ward 115,-33.92,18.41758,Entire home/apt,1904,3,4,2020-03-01,0.05,63,307,0,
778089,Tristan's Beach House - Cape Town,2130446,Heather & Tristan,,Ward 61,-34.138901,18.328859,Entire home/apt,3900,2,10,2013-03-27,0.11,3,348,1,
782208,Wessels House-Home from home private Garden & pool,2604213,Chris,,Ward 115,-33.91136,18.41357,Entire home/apt,3939,3,149,2021-05-26,1.84,1,267,6,
784349,Stay at the foot of Table Mountain!,4136097,Ralf,,Ward 77,-33.94423,18.41244,Entire home/apt,1700,2,30,2018-12-28,0.31,2,189,2,
790177,Gables Rest Self Catering Unit Somerset West,4171143,Rob,,Ward 84,-34.0808,18.85997,Entire home/apt,1200,3,1,2018-01-01,0.02,1,268,0,
795400,"Woodstock House, Cape Town",4190050,Rob,,Ward 57,-33.93214,18.45167,Entire home/apt,1100,7,6,2019-01-07,0.07,1,315,0,
795614,Architectural Home Magnificent View,4173981,Lisa,,Ward 77,-33.92839,18.40357,Entire home/apt,4507,10,16,2019-05-03,0.17,2,240,0,
800546,Glen Beach Villa Three with Seventy Meters to the Beach,4214801,Mary-Louise,,Ward 54,-33.9469,18.37914,Entire home/apt,7571,1,53,2020-02-05,0.65,13,326,8,
800623,Glen Beach Penthouse On the beach in camps bay,4214801,Mary-Louise,,Ward 54,-33.94707,18.37825,Entire home/apt,7571,1,76,2020-11-14,1.35,13,253,13,
801399,"Bright, Colorful Green Point Apartment, Exclusive Poolside Views of the Ocean.",4218169,Roy,,Ward 115,-33.91125,18.40129,Entire home/apt,951,3,76,2019-07-11,0.87,3,246,19,
801922,"19 LOADER STR, De Waterkant",4218169,Roy,,Ward 77,-33.9146,18.41388,Entire home/apt,1406,4,23,2019-12-15,0.24,3,85,3,
801953,123 Ocean View Dr Apartment,4218169,Roy,,Ward 115,-33.91112,18.40273,Entire home/apt,1222,3,35,2016-12-22,0.42,3,256,3,
801981,The Perfect Holiday Home in Cape Town,4221634,Tim,,Ward 74,-34.04129,18.36164,Entire home/apt,2500,2,13,2015-12-27,0.22,1,82,1,
810042,Pineapple Cottage - Kalk Bay,4260566,Carol,,Ward 64,-34.12919,18.448,Entire home/apt,1000,3,17,2013-01-28,0.24,2,267,1,
811611,8 On Burnside Under Table Mountain!,4267926,Ursula,,Ward 115,-33.93058,18.40854,Entire home/apt,869,2,231,2020-01-18,2.84,1,280,3,
812750,Lovely Room in 'The White House',3576139,Angela,,Ward 57,-33.93595,18.44451,Private room,500,2,77,2018-01-05,0.72,3,270,0,
820332,The Lions Guest House–Elephant Room,539579,Antony,,Ward 77,-33.93135,18.40631,Private room,1609,1,8,2015-01-28,0.08,7,352,0,
833429,Apartment Jade,615652,Doreen,,Ward 77,-33.93544,18.41819,Entire home/apt,2500,4,0,,,1,365,0,
841353,The Leopard Room,539579,Antony,,Ward 77,-33.93247,18.40552,Private room,1609,1,6,2018-02-25,0.06,7,352,0,
841355,The Rhino Room,539579,Antony,,Ward 77,-33.93103,18.40462,Private room,1480,1,20,2015-03-26,0.27,7,352,0,
841358,Whale Room - Lions Guest House,539579,Antony,,Ward 77,-33.93191,18.40499,Private room,1452,1,1,2015-04-26,0.01,7,352,0,
842387,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93008,18.40549,Private room,514,2,74,2020-02-24,0.88,13,327,0,
847143,Zaida's Spacious Garden Cottage,3849182,Zaida,,Ward 60,-33.9839,18.50215,Private room,699,3,0,,,6,365,0,
847188,Zaida's Private Backpackers Den,3849182,Zaida,,Ward 60,-33.98424,18.50183,Private room,364,1,3,2017-01-25,0.03,6,365,0,
847217,Zaida's Comfy. Cozy Guest Rooms,3849182,Zaida,,Ward 60,-33.98265,18.50383,Private room,395,5,3,2020-03-01,0.04,6,365,0,
848061,Blue Charm Garden Cottage,4427614,Tania,,Ward 63,-34.01896,18.48062,Private room,600,2,8,2020-01-03,0.07,1,365,0,
851342,Stunning apt on Clifton 1st beach,4444748,Percival,,Ward 54,-33.93507,18.37913,Entire home/apt,3656,2,179,2020-01-04,2.17,1,351,1,
855361,"Spacious, Peaceful Estate with Mountain Views",4468950,Ashley & Debbie,,Ward 74,-34.01501,18.36165,Entire home/apt,1500,2,20,2018-08-19,0.20,3,225,3,
857701,Bay Splendour in Simon's Town (Self Catering),4486696,Fatima,,Ward 61,-34.18086,18.42311,Entire home/apt,1800,3,16,2021-09-25,0.46,1,291,3,
858532,Stylish Fully Equipped City Loft,4492187,David,,Ward 115,-33.92607,18.42532,Entire home/apt,721,7,31,2019-11-20,0.99,1,320,1,
861257,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93011,18.40566,Private room,565,2,39,2019-03-04,0.48,13,365,0,
875916,Llandudno Beach Penthouse 5 minutes from the beach,4625439,Maureen,,Ward 74,-34.00828,18.34458,Entire home/apt,1495,2,2,2019-12-14,0.06,4,355,0,
879450,Mountain View Studio Apartment,692331,Louie,,Ward 58,-33.97675,18.47225,Entire home/apt,1108,2,74,2020-02-09,1.09,2,299,1,
887577,Lakehouse on the water in Ecoestate,4706907,Bridget,,Ward 69,-34.11762,18.37963,Entire home/apt,7380,10,2,2019-01-02,0.09,1,0,0,
889470,Taste of Tuscany,3006485,Gordon,,Ward 112,-33.82482,18.64252,Private room,550,7,0,,,3,365,0,
893053,At Greenmarket Place apartment - stunning views,4749338,Katia,,Ward 115,-33.92222,18.41999,Entire home/apt,1313,2,32,2021-04-25,0.38,2,329,2,
897063,Central and Beautiful,3007944,Ian,,Ward 115,-33.91233,18.41226,Entire home/apt,520,3,78,2020-03-08,0.88,3,176,7,
899774,The VIEW!! ★ Perfect for Longer Stays,4803091,Amelia,,Ward 77,-33.93457,18.41888,Entire home/apt,550,5,35,2018-12-07,1.03,1,24,0,
900141,"Kapstadt, Milnerton Garden Cottage",4806391,Peter,,Ward 55,-33.87805,18.4963,Entire home/apt,1028,4,13,2020-03-05,0.16,1,267,0,
900802,Belvedere on Barkley - Oak Suite,4812503,June,,Ward 58,-33.96002,18.48096,Private room,600,1,2,2021-03-05,0.10,2,324,1,
906093,Table Mountain View Bachelor Home Away From Home,2469634,Clyde,,Ward 115,-33.91278,18.41511,Entire home/apt,895,4,54,2021-10-04,1.12,2,344,5,
919640,luxury home in upmarket constantia,4940476,Andrew,,Ward 73,-34.02218,18.45549,Entire home/apt,7385,14,0,,,1,365,0,
924525,Neptune Isle 301,3961453,Blouberg Holiday Rentals,,Ward 55,-33.893059,18.482252,Entire home/apt,1914,2,6,2020-02-06,0.11,74,326,2,
930318,Penthouse with Panoramic Sea Views,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.95952,18.3757,Entire home/apt,5015,4,10,2020-12-09,0.22,8,244,2,
930469,Penthouse with Sweeping Sea and Mountain Views,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96061,18.37578,Entire home/apt,8449,3,12,2019-06-24,0.27,8,255,1,
